Issue.year,Issue.age,Sex,Smoker.Status,Channel
2018,57,M,NS,Telemarketer
2018,57,M,NS,Agent
2018,57,M,NS,Online
2019,57,M,NS,Telemarketer
2019,57,M,NS,Agent
2019,57,M,NS,Online
2020,57,M,NS,Telemarketer
2020,57,M,NS,Agent
2020,57,M,NS,Online
2021,57,M,NS,Telemarketer
2021,57,M,NS,Agent
2021,57,M,NS,Online
2022,57,M,NS,Telemarketer
2022,57,M,NS,Agent
2022,57,M,NS,Online
2023,57,M,NS,Telemarketer
2023,57,M,NS,Agent
2023,57,M,NS,Online
2001,57,M,S,Telemarketer
2001,57,M,S,Agent
2001,57,M,S,Online
2002,57,M,S,Telemarketer
2002,57,M,S,Agent
2002,57,M,S,Online
2003,57,M,S,Telemarketer
2003,57,M,S,Agent
2003,57,M,S,Online
2004,57,M,S,Telemarketer
2004,57,M,S,Agent
2004,57,M,S,Online
2005,57,M,S,Telemarketer
2005,57,M,S,Agent
2005,57,M,S,Online
2006,57,M,S,Telemarketer
2006,57,M,S,Agent
2006,57,M,S,Online
2007,57,M,S,Telemarketer
2007,57,M,S,Agent
2007,57,M,S,Online
2008,57,M,S,Telemarketer
2008,57,M,S,Agent
2008,57,M,S,Online
2009,57,M,S,Telemarketer
2009,57,M,S,Agent
2009,57,M,S,Online
2010,57,M,S,Telemarketer
2010,57,M,S,Agent
2010,57,M,S,Online
2011,57,M,S,Telemarketer
2011,57,M,S,Agent
2011,57,M,S,Online
2012,57,M,S,Telemarketer
2012,57,M,S,Agent
2012,57,M,S,Online
2013,57,M,S,Telemarketer
2013,57,M,S,Agent
2013,57,M,S,Online
2014,57,M,S,Telemarketer
2014,57,M,S,Agent
2014,57,M,S,Online
2015,57,M,S,Telemarketer
2015,57,M,S,Agent
2015,57,M,S,Online
2016,57,M,S,Telemarketer
2016,57,M,S,Agent
2016,57,M,S,Online
2017,57,M,S,Telemarketer
2017,57,M,S,Agent
2017,57,M,S,Online
2018,57,M,S,Telemarketer
2018,57,M,S,Agent
2018,57,M,S,Online
2019,57,M,S,Telemarketer
2019,57,M,S,Agent
2019,57,M,S,Online
2020,57,M,S,Telemarketer
2020,57,M,S,Agent
2020,57,M,S,Online
2021,57,M,S,Telemarketer
2021,57,M,S,Agent
2021,57,M,S,Online
2022,57,M,S,Telemarketer
2022,57,M,S,Agent
2022,57,M,S,Online
2023,57,M,S,Telemarketer
2023,57,M,S,Agent
2023,57,M,S,Online
2001,57,F,NS,Telemarketer
2001,57,F,NS,Agent
2001,57,F,NS,Online
2002,57,F,NS,Telemarketer
2002,57,F,NS,Agent
2002,57,F,NS,Online
2003,57,F,NS,Telemarketer
2003,57,F,NS,Agent
2003,57,F,NS,Online
2004,57,F,NS,Telemarketer
2004,57,F,NS,Agent
2004,57,F,NS,Online
2005,57,F,NS,Telemarketer
2005,57,F,NS,Agent
2005,57,F,NS,Online
2006,57,F,NS,Telemarketer
2006,57,F,NS,Agent
2006,57,F,NS,Online
2007,57,F,NS,Telemarketer
2007,57,F,NS,Agent
2007,57,F,NS,Online
2008,57,F,NS,Telemarketer
2008,57,F,NS,Agent
2008,57,F,NS,Online
2009,57,F,NS,Telemarketer
2009,57,F,NS,Agent
2009,57,F,NS,Online
2010,57,F,NS,Telemarketer
2010,57,F,NS,Agent
2010,57,F,NS,Online
2011,57,F,NS,Telemarketer
2011,57,F,NS,Agent
2011,57,F,NS,Online
2012,57,F,NS,Telemarketer
2012,57,F,NS,Agent
2012,57,F,NS,Online
2013,57,F,NS,Telemarketer
2013,57,F,NS,Agent
2013,57,F,NS,Online
2014,57,F,NS,Telemarketer
2014,57,F,NS,Agent
2014,57,F,NS,Online
2015,57,F,NS,Telemarketer
2015,57,F,NS,Agent
2015,57,F,NS,Online
2016,57,F,NS,Telemarketer
2016,57,F,NS,Agent
2016,57,F,NS,Online
2017,57,F,NS,Telemarketer
2017,57,F,NS,Agent
2017,57,F,NS,Online
2018,57,F,NS,Telemarketer
2018,57,F,NS,Agent
2018,57,F,NS,Online
2019,57,F,NS,Telemarketer
2019,57,F,NS,Agent
2019,57,F,NS,Online
2020,57,F,NS,Telemarketer
2020,57,F,NS,Agent
2020,57,F,NS,Online
2021,57,F,NS,Telemarketer
2021,57,F,NS,Agent
2021,57,F,NS,Online
2022,57,F,NS,Telemarketer
2022,57,F,NS,Agent
2022,57,F,NS,Online
2023,57,F,NS,Telemarketer
2023,57,F,NS,Agent
2023,57,F,NS,Online
2001,57,F,S,Telemarketer
2001,57,F,S,Agent
2001,57,F,S,Online
2002,57,F,S,Telemarketer
2002,57,F,S,Agent
2002,57,F,S,Online
2003,57,F,S,Telemarketer
2003,57,F,S,Agent
2003,57,F,S,Online
2004,57,F,S,Telemarketer
2004,57,F,S,Agent
2004,57,F,S,Online
2005,57,F,S,Telemarketer
2005,57,F,S,Agent
2005,57,F,S,Online
2006,57,F,S,Telemarketer
2006,57,F,S,Agent
2006,57,F,S,Online
2007,57,F,S,Telemarketer
2007,57,F,S,Agent
2007,57,F,S,Online
2008,57,F,S,Telemarketer
2008,57,F,S,Agent
2008,57,F,S,Online
2009,57,F,S,Telemarketer
2009,57,F,S,Agent
2009,57,F,S,Online
2010,57,F,S,Telemarketer
2010,57,F,S,Agent
2010,57,F,S,Online
2011,57,F,S,Telemarketer
2011,57,F,S,Agent
2011,57,F,S,Online
2012,57,F,S,Telemarketer
2012,57,F,S,Agent
2012,57,F,S,Online
2013,57,F,S,Telemarketer
2013,57,F,S,Agent
2013,57,F,S,Online
2014,57,F,S,Telemarketer
2014,57,F,S,Agent
2014,57,F,S,Online
2015,57,F,S,Telemarketer
2015,57,F,S,Agent
2015,57,F,S,Online
2016,57,F,S,Telemarketer
2016,57,F,S,Agent
2016,57,F,S,Online
2017,57,F,S,Telemarketer
2017,57,F,S,Agent
2017,57,F,S,Online
2018,57,F,S,Telemarketer
2018,57,F,S,Agent
2018,57,F,S,Online
2019,57,F,S,Telemarketer
2019,57,F,S,Agent
2019,57,F,S,Online
2020,57,F,S,Telemarketer
2020,57,F,S,Agent
2020,57,F,S,Online
2021,57,F,S,Telemarketer
2021,57,F,S,Agent
2021,57,F,S,Online
2022,57,F,S,Telemarketer
2022,57,F,S,Agent
2022,57,F,S,Online
2023,57,F,S,Telemarketer
2023,57,F,S,Agent
2023,57,F,S,Online
2001,58,M,NS,Telemarketer
2001,58,M,NS,Agent
2001,58,M,NS,Online
2002,58,M,NS,Telemarketer
2002,58,M,NS,Agent
2002,58,M,NS,Online
2003,58,M,NS,Telemarketer
2003,58,M,NS,Agent
2003,58,M,NS,Online
2004,58,M,NS,Telemarketer
2004,58,M,NS,Agent
2004,58,M,NS,Online
2005,58,M,NS,Telemarketer
2005,58,M,NS,Agent
2005,58,M,NS,Online
2006,58,M,NS,Telemarketer
2006,58,M,NS,Agent
2006,58,M,NS,Online
2007,58,M,NS,Telemarketer
2007,58,M,NS,Agent
2007,58,M,NS,Online
2008,58,M,NS,Telemarketer
2008,58,M,NS,Agent
2008,58,M,NS,Online
2009,58,M,NS,Telemarketer
2009,58,M,NS,Agent
2009,58,M,NS,Online
2010,58,M,NS,Telemarketer
2010,58,M,NS,Agent
2010,58,M,NS,Online
2011,58,M,NS,Telemarketer
2011,58,M,NS,Agent
2011,58,M,NS,Online
2012,58,M,NS,Telemarketer
2012,58,M,NS,Agent
2012,58,M,NS,Online
2013,58,M,NS,Telemarketer
2013,58,M,NS,Agent
2013,58,M,NS,Online
2014,58,M,NS,Telemarketer
2014,58,M,NS,Agent
2014,58,M,NS,Online
2015,58,M,NS,Telemarketer
2015,58,M,NS,Agent
2015,58,M,NS,Online
2016,58,M,NS,Telemarketer
2016,58,M,NS,Agent
2016,58,M,NS,Online
2017,58,M,NS,Telemarketer
2017,58,M,NS,Agent
2017,58,M,NS,Online
2018,58,M,NS,Telemarketer
2018,58,M,NS,Agent
2018,58,M,NS,Online
2019,58,M,NS,Telemarketer
2019,58,M,NS,Agent
2019,58,M,NS,Online
2020,58,M,NS,Telemarketer
2020,58,M,NS,Agent
2020,58,M,NS,Online
2021,58,M,NS,Telemarketer
2021,58,M,NS,Agent
2021,58,M,NS,Online
2022,58,M,NS,Telemarketer
2022,58,M,NS,Agent
2022,58,M,NS,Online
2023,58,M,NS,Telemarketer
2023,58,M,NS,Agent
2023,58,M,NS,Online
2001,58,M,S,Telemarketer
2001,58,M,S,Agent
2001,58,M,S,Online
2002,58,M,S,Telemarketer
2002,58,M,S,Agent
2002,58,M,S,Online
2003,58,M,S,Telemarketer
2003,58,M,S,Agent
2003,58,M,S,Online
2004,58,M,S,Telemarketer
2004,58,M,S,Agent
2004,58,M,S,Online
2005,58,M,S,Telemarketer
2005,58,M,S,Agent
2005,58,M,S,Online
2006,58,M,S,Telemarketer
2006,58,M,S,Agent
2006,58,M,S,Online
2007,58,M,S,Telemarketer
2007,58,M,S,Agent
2007,58,M,S,Online
2008,58,M,S,Telemarketer
2008,58,M,S,Agent
2008,58,M,S,Online
2009,58,M,S,Telemarketer
2009,58,M,S,Agent
2009,58,M,S,Online
2010,58,M,S,Telemarketer
2010,58,M,S,Agent
2010,58,M,S,Online
2011,58,M,S,Telemarketer
2011,58,M,S,Agent
2011,58,M,S,Online
2012,58,M,S,Telemarketer
2012,58,M,S,Agent
2012,58,M,S,Online
2013,58,M,S,Telemarketer
2013,58,M,S,Agent
2013,58,M,S,Online
2014,58,M,S,Telemarketer
2014,58,M,S,Agent
2014,58,M,S,Online
2015,58,M,S,Telemarketer
2015,58,M,S,Agent
2015,58,M,S,Online
2016,58,M,S,Telemarketer
2016,58,M,S,Agent
2016,58,M,S,Online
2017,58,M,S,Telemarketer
2017,58,M,S,Agent
2017,58,M,S,Online
2018,58,M,S,Telemarketer
2018,58,M,S,Agent
2018,58,M,S,Online
2019,58,M,S,Telemarketer
2019,58,M,S,Agent
2019,58,M,S,Online
2020,58,M,S,Telemarketer
2020,58,M,S,Agent
2020,58,M,S,Online
2021,58,M,S,Telemarketer
2021,58,M,S,Agent
2021,58,M,S,Online
2022,58,M,S,Telemarketer
2022,58,M,S,Agent
2022,58,M,S,Online
2023,58,M,S,Telemarketer
2023,58,M,S,Agent
2023,58,M,S,Online
2001,58,F,NS,Telemarketer
2001,58,F,NS,Agent
2001,58,F,NS,Online
2002,58,F,NS,Telemarketer
2002,58,F,NS,Agent
2002,58,F,NS,Online
2003,58,F,NS,Telemarketer
2003,58,F,NS,Agent
2003,58,F,NS,Online
2004,58,F,NS,Telemarketer
2004,58,F,NS,Agent
2004,58,F,NS,Online
2005,58,F,NS,Telemarketer
2005,58,F,NS,Agent
2005,58,F,NS,Online
2006,58,F,NS,Telemarketer
2006,58,F,NS,Agent
2006,58,F,NS,Online
2007,58,F,NS,Telemarketer
2007,58,F,NS,Agent
2007,58,F,NS,Online
2008,58,F,NS,Telemarketer
2008,58,F,NS,Agent
2008,58,F,NS,Online
2009,58,F,NS,Telemarketer
2009,58,F,NS,Agent
2009,58,F,NS,Online
2010,58,F,NS,Telemarketer
2010,58,F,NS,Agent
2010,58,F,NS,Online
2011,58,F,NS,Telemarketer
2011,58,F,NS,Agent
2011,58,F,NS,Online
2012,58,F,NS,Telemarketer
2012,58,F,NS,Agent
2012,58,F,NS,Online
2013,58,F,NS,Telemarketer
2013,58,F,NS,Agent
2013,58,F,NS,Online
2014,58,F,NS,Telemarketer
2014,58,F,NS,Agent
2014,58,F,NS,Online
2015,58,F,NS,Telemarketer
2015,58,F,NS,Agent
2015,58,F,NS,Online
2016,58,F,NS,Telemarketer
2016,58,F,NS,Agent
2016,58,F,NS,Online
2017,58,F,NS,Telemarketer
2017,58,F,NS,Agent
2017,58,F,NS,Online
2018,58,F,NS,Telemarketer
2018,58,F,NS,Agent
2018,58,F,NS,Online
2019,58,F,NS,Telemarketer
2019,58,F,NS,Agent
2019,58,F,NS,Online
2020,58,F,NS,Telemarketer
2020,58,F,NS,Agent
2020,58,F,NS,Online
2021,58,F,NS,Telemarketer
2021,58,F,NS,Agent
2021,58,F,NS,Online
2022,58,F,NS,Telemarketer
2022,58,F,NS,Agent
2022,58,F,NS,Online
2023,58,F,NS,Telemarketer
2023,58,F,NS,Agent
2023,58,F,NS,Online
2001,58,F,S,Telemarketer
2001,58,F,S,Agent
2001,58,F,S,Online
2002,58,F,S,Telemarketer
2002,58,F,S,Agent
2002,58,F,S,Online
2003,58,F,S,Telemarketer
2003,58,F,S,Agent
2003,58,F,S,Online
2004,58,F,S,Telemarketer
2004,58,F,S,Agent
2004,58,F,S,Online
2005,58,F,S,Telemarketer
2005,58,F,S,Agent
2005,58,F,S,Online
2006,58,F,S,Telemarketer
2006,58,F,S,Agent
2006,58,F,S,Online
2007,58,F,S,Telemarketer
2007,58,F,S,Agent
2007,58,F,S,Online
2008,58,F,S,Telemarketer
2008,58,F,S,Agent
2008,58,F,S,Online
2009,58,F,S,Telemarketer
2009,58,F,S,Agent
2009,58,F,S,Online
2010,58,F,S,Telemarketer
2010,58,F,S,Agent
2010,58,F,S,Online
2011,58,F,S,Telemarketer
2011,58,F,S,Agent
2011,58,F,S,Online
2012,58,F,S,Telemarketer
2012,58,F,S,Agent
2012,58,F,S,Online
2013,58,F,S,Telemarketer
2013,58,F,S,Agent
2013,58,F,S,Online
2014,58,F,S,Telemarketer
2014,58,F,S,Agent
2014,58,F,S,Online
2015,58,F,S,Telemarketer
2015,58,F,S,Agent
2015,58,F,S,Online
2016,58,F,S,Telemarketer
2016,58,F,S,Agent
2016,58,F,S,Online
2017,58,F,S,Telemarketer
2017,58,F,S,Agent
2017,58,F,S,Online
2018,58,F,S,Telemarketer
2018,58,F,S,Agent
2018,58,F,S,Online
2019,58,F,S,Telemarketer
2019,58,F,S,Agent
2019,58,F,S,Online
2020,58,F,S,Telemarketer
2020,58,F,S,Agent
2020,58,F,S,Online
2021,58,F,S,Telemarketer
2021,58,F,S,Agent
2021,58,F,S,Online
2022,58,F,S,Telemarketer
2022,58,F,S,Agent
2022,58,F,S,Online
2023,58,F,S,Telemarketer
2023,58,F,S,Agent
2023,58,F,S,Online
2001,59,M,NS,Telemarketer
2001,59,M,NS,Agent
2001,59,M,NS,Online
2002,59,M,NS,Telemarketer
2002,59,M,NS,Agent
2002,59,M,NS,Online
2003,59,M,NS,Telemarketer
2003,59,M,NS,Agent
2003,59,M,NS,Online
2004,59,M,NS,Telemarketer
2004,59,M,NS,Agent
2004,59,M,NS,Online
2005,59,M,NS,Telemarketer
2005,59,M,NS,Agent
2005,59,M,NS,Online
2006,59,M,NS,Telemarketer
2006,59,M,NS,Agent
2006,59,M,NS,Online
2007,59,M,NS,Telemarketer
2007,59,M,NS,Agent
2007,59,M,NS,Online
2008,59,M,NS,Telemarketer
2008,59,M,NS,Agent
2008,59,M,NS,Online
2009,59,M,NS,Telemarketer
2009,59,M,NS,Agent
2009,59,M,NS,Online
2010,59,M,NS,Telemarketer
2010,59,M,NS,Agent
2010,59,M,NS,Online
2011,59,M,NS,Telemarketer
2011,59,M,NS,Agent
2011,59,M,NS,Online
2012,59,M,NS,Telemarketer
2012,59,M,NS,Agent
2012,59,M,NS,Online
2013,59,M,NS,Telemarketer
2013,59,M,NS,Agent
2013,59,M,NS,Online
2014,59,M,NS,Telemarketer
2014,59,M,NS,Agent
2014,59,M,NS,Online
2015,59,M,NS,Telemarketer
2015,59,M,NS,Agent
2015,59,M,NS,Online
2016,59,M,NS,Telemarketer
2016,59,M,NS,Agent
2016,59,M,NS,Online
2017,59,M,NS,Telemarketer
2017,59,M,NS,Agent
2017,59,M,NS,Online
2018,59,M,NS,Telemarketer
2018,59,M,NS,Agent
2018,59,M,NS,Online
2019,59,M,NS,Telemarketer
2019,59,M,NS,Agent
2019,59,M,NS,Online
2020,59,M,NS,Telemarketer
2020,59,M,NS,Agent
2020,59,M,NS,Online
2021,59,M,NS,Telemarketer
2021,59,M,NS,Agent
2021,59,M,NS,Online
2022,59,M,NS,Telemarketer
2022,59,M,NS,Agent
2022,59,M,NS,Online
2023,59,M,NS,Telemarketer
2023,59,M,NS,Agent
2023,59,M,NS,Online
2001,59,M,S,Telemarketer
2001,59,M,S,Agent
2001,59,M,S,Online
2002,59,M,S,Telemarketer
2002,59,M,S,Agent
2002,59,M,S,Online
2003,59,M,S,Telemarketer
2003,59,M,S,Agent
2003,59,M,S,Online
2004,59,M,S,Telemarketer
2004,59,M,S,Agent
2004,59,M,S,Online
2005,59,M,S,Telemarketer
2005,59,M,S,Agent
2005,59,M,S,Online
2006,59,M,S,Telemarketer
2006,59,M,S,Agent
2006,59,M,S,Online
2007,59,M,S,Telemarketer
2007,59,M,S,Agent
2007,59,M,S,Online
2008,59,M,S,Telemarketer
2008,59,M,S,Agent
2008,59,M,S,Online
2009,59,M,S,Telemarketer
2009,59,M,S,Agent
2009,59,M,S,Online
2010,59,M,S,Telemarketer
2010,59,M,S,Agent
2010,59,M,S,Online
2011,59,M,S,Telemarketer
2011,59,M,S,Agent
2011,59,M,S,Online
2012,59,M,S,Telemarketer
2012,59,M,S,Agent
2012,59,M,S,Online
2013,59,M,S,Telemarketer
2013,59,M,S,Agent
2013,59,M,S,Online
2014,59,M,S,Telemarketer
2014,59,M,S,Agent
2014,59,M,S,Online
2015,59,M,S,Telemarketer
2015,59,M,S,Agent
2015,59,M,S,Online
2016,59,M,S,Telemarketer
2016,59,M,S,Agent
2016,59,M,S,Online
2017,59,M,S,Telemarketer
2017,59,M,S,Agent
2017,59,M,S,Online
2018,59,M,S,Telemarketer
2018,59,M,S,Agent
2018,59,M,S,Online
2019,59,M,S,Telemarketer
2019,59,M,S,Agent
2019,59,M,S,Online
2020,59,M,S,Telemarketer
2020,59,M,S,Agent
2020,59,M,S,Online
2021,59,M,S,Telemarketer
2021,59,M,S,Agent
2021,59,M,S,Online
2022,59,M,S,Telemarketer
2022,59,M,S,Agent
2022,59,M,S,Online
2023,59,M,S,Telemarketer
2023,59,M,S,Agent
2023,59,M,S,Online
2001,59,F,NS,Telemarketer
2001,59,F,NS,Agent
2001,59,F,NS,Online
2002,59,F,NS,Telemarketer
2002,59,F,NS,Agent
2002,59,F,NS,Online
2003,59,F,NS,Telemarketer
2003,59,F,NS,Agent
2003,59,F,NS,Online
2004,59,F,NS,Telemarketer
2004,59,F,NS,Agent
2004,59,F,NS,Online
2005,59,F,NS,Telemarketer
2005,59,F,NS,Agent
2005,59,F,NS,Online
2006,59,F,NS,Telemarketer
2006,59,F,NS,Agent
2006,59,F,NS,Online
2007,59,F,NS,Telemarketer
2007,59,F,NS,Agent
2007,59,F,NS,Online
2008,59,F,NS,Telemarketer
2008,59,F,NS,Agent
2008,59,F,NS,Online
2009,59,F,NS,Telemarketer
2009,59,F,NS,Agent
2009,59,F,NS,Online
2010,59,F,NS,Telemarketer
2010,59,F,NS,Agent
2010,59,F,NS,Online
2011,59,F,NS,Telemarketer
2011,59,F,NS,Agent
2011,59,F,NS,Online
2012,59,F,NS,Telemarketer
2012,59,F,NS,Agent
2012,59,F,NS,Online
2013,59,F,NS,Telemarketer
2013,59,F,NS,Agent
2013,59,F,NS,Online
2014,59,F,NS,Telemarketer
2014,59,F,NS,Agent
2014,59,F,NS,Online
2015,59,F,NS,Telemarketer
2015,59,F,NS,Agent
2015,59,F,NS,Online
2016,59,F,NS,Telemarketer
2016,59,F,NS,Agent
2016,59,F,NS,Online
2017,59,F,NS,Telemarketer
2017,59,F,NS,Agent
2017,59,F,NS,Online
2018,59,F,NS,Telemarketer
2018,59,F,NS,Agent
2018,59,F,NS,Online
2019,59,F,NS,Telemarketer
2019,59,F,NS,Agent
2019,59,F,NS,Online
2020,59,F,NS,Telemarketer
2020,59,F,NS,Agent
2020,59,F,NS,Online
2021,59,F,NS,Telemarketer
2021,59,F,NS,Agent
2021,59,F,NS,Online
2022,59,F,NS,Telemarketer
2022,59,F,NS,Agent
2022,59,F,NS,Online
2023,59,F,NS,Telemarketer
2023,59,F,NS,Agent
2023,59,F,NS,Online
2001,59,F,S,Telemarketer
2001,59,F,S,Agent
2001,59,F,S,Online
2002,59,F,S,Telemarketer
2002,59,F,S,Agent
2002,59,F,S,Online
2003,59,F,S,Telemarketer
2003,59,F,S,Agent
2003,59,F,S,Online
2004,59,F,S,Telemarketer
2004,59,F,S,Agent
2004,59,F,S,Online
2005,59,F,S,Telemarketer
2005,59,F,S,Agent
2005,59,F,S,Online
2006,59,F,S,Telemarketer
2006,59,F,S,Agent
2006,59,F,S,Online
2007,59,F,S,Telemarketer
2007,59,F,S,Agent
2007,59,F,S,Online
2008,59,F,S,Telemarketer
2008,59,F,S,Agent
2008,59,F,S,Online
2009,59,F,S,Telemarketer
2009,59,F,S,Agent
2009,59,F,S,Online
2010,59,F,S,Telemarketer
2010,59,F,S,Agent
2010,59,F,S,Online
2011,59,F,S,Telemarketer
2011,59,F,S,Agent
2011,59,F,S,Online
2012,59,F,S,Telemarketer
2012,59,F,S,Agent
2012,59,F,S,Online
2013,59,F,S,Telemarketer
2013,59,F,S,Agent
2013,59,F,S,Online
2014,59,F,S,Telemarketer
2014,59,F,S,Agent
2014,59,F,S,Online
2015,59,F,S,Telemarketer
2015,59,F,S,Agent
2015,59,F,S,Online
2016,59,F,S,Telemarketer
2016,59,F,S,Agent
2016,59,F,S,Online
2017,59,F,S,Telemarketer
2017,59,F,S,Agent
2017,59,F,S,Online
2018,59,F,S,Telemarketer
2018,59,F,S,Agent
2018,59,F,S,Online
2019,59,F,S,Telemarketer
2019,59,F,S,Agent
2019,59,F,S,Online
2020,59,F,S,Telemarketer
2020,59,F,S,Agent
2020,59,F,S,Online
2021,59,F,S,Telemarketer
2021,59,F,S,Agent
2021,59,F,S,Online
2022,59,F,S,Telemarketer
2022,59,F,S,Agent
2022,59,F,S,Online
2023,59,F,S,Telemarketer
2023,59,F,S,Agent
2023,59,F,S,Online
2001,60,M,NS,Telemarketer
2001,60,M,NS,Agent
2001,60,M,NS,Online
2002,60,M,NS,Telemarketer
2002,60,M,NS,Agent
2002,60,M,NS,Online
2003,60,M,NS,Telemarketer
2003,60,M,NS,Agent
2003,60,M,NS,Online
2004,60,M,NS,Telemarketer
2004,60,M,NS,Agent
2004,60,M,NS,Online
2005,60,M,NS,Telemarketer
2005,60,M,NS,Agent
2005,60,M,NS,Online
2006,60,M,NS,Telemarketer
2006,60,M,NS,Agent
2006,60,M,NS,Online
2007,60,M,NS,Telemarketer
2007,60,M,NS,Agent
2007,60,M,NS,Online
2008,60,M,NS,Telemarketer
2008,60,M,NS,Agent
2008,60,M,NS,Online
2009,60,M,NS,Telemarketer
2009,60,M,NS,Agent
2009,60,M,NS,Online
2010,60,M,NS,Telemarketer
2010,60,M,NS,Agent
2010,60,M,NS,Online
2011,60,M,NS,Telemarketer
2011,60,M,NS,Agent
2011,60,M,NS,Online
2012,60,M,NS,Telemarketer
2012,60,M,NS,Agent
2012,60,M,NS,Online
2013,60,M,NS,Telemarketer
2013,60,M,NS,Agent
2013,60,M,NS,Online
2014,60,M,NS,Telemarketer
2014,60,M,NS,Agent
2014,60,M,NS,Online
2015,60,M,NS,Telemarketer
2015,60,M,NS,Agent
2015,60,M,NS,Online
2016,60,M,NS,Telemarketer
2016,60,M,NS,Agent
2016,60,M,NS,Online
2017,60,M,NS,Telemarketer
2017,60,M,NS,Agent
2017,60,M,NS,Online
2018,60,M,NS,Telemarketer
2018,60,M,NS,Agent
2018,60,M,NS,Online
2019,60,M,NS,Telemarketer
2019,60,M,NS,Agent
2019,60,M,NS,Online
2020,60,M,NS,Telemarketer
2020,60,M,NS,Agent
2020,60,M,NS,Online
2021,60,M,NS,Telemarketer
2021,60,M,NS,Agent
2021,60,M,NS,Online
2022,60,M,NS,Telemarketer
2022,60,M,NS,Agent
2022,60,M,NS,Online
2023,60,M,NS,Telemarketer
2023,60,M,NS,Agent
2023,60,M,NS,Online
2001,60,M,S,Telemarketer
2001,60,M,S,Agent
2001,60,M,S,Online
2002,60,M,S,Telemarketer
2002,60,M,S,Agent
2002,60,M,S,Online
2003,60,M,S,Telemarketer
2003,60,M,S,Agent
2003,60,M,S,Online
2004,60,M,S,Telemarketer
2004,60,M,S,Agent
2004,60,M,S,Online
2005,60,M,S,Telemarketer
2005,60,M,S,Agent
2005,60,M,S,Online
2006,60,M,S,Telemarketer
2006,60,M,S,Agent
2006,60,M,S,Online
2007,60,M,S,Telemarketer
2007,60,M,S,Agent
2007,60,M,S,Online
2008,60,M,S,Telemarketer
2008,60,M,S,Agent
2008,60,M,S,Online
2009,60,M,S,Telemarketer
2009,60,M,S,Agent
2009,60,M,S,Online
2010,60,M,S,Telemarketer
2010,60,M,S,Agent
2010,60,M,S,Online
2011,60,M,S,Telemarketer
2011,60,M,S,Agent
2011,60,M,S,Online
2012,60,M,S,Telemarketer
2012,60,M,S,Agent
2012,60,M,S,Online
2013,60,M,S,Telemarketer
2013,60,M,S,Agent
2013,60,M,S,Online
2014,60,M,S,Telemarketer
2014,60,M,S,Agent
2014,60,M,S,Online
2015,60,M,S,Telemarketer
2015,60,M,S,Agent
2015,60,M,S,Online
2016,60,M,S,Telemarketer
2016,60,M,S,Agent
2016,60,M,S,Online
2017,60,M,S,Telemarketer
2017,60,M,S,Agent
2017,60,M,S,Online
2018,60,M,S,Telemarketer
2018,60,M,S,Agent
2018,60,M,S,Online
2019,60,M,S,Telemarketer
2019,60,M,S,Agent
2019,60,M,S,Online
2020,60,M,S,Telemarketer
2020,60,M,S,Agent
2020,60,M,S,Online
2021,60,M,S,Telemarketer
2021,60,M,S,Agent
2021,60,M,S,Online
2022,60,M,S,Telemarketer
2022,60,M,S,Agent
2022,60,M,S,Online
2023,60,M,S,Telemarketer
2023,60,M,S,Agent
2023,60,M,S,Online
2001,60,F,NS,Telemarketer
2001,60,F,NS,Agent
2001,60,F,NS,Online
2002,60,F,NS,Telemarketer
2002,60,F,NS,Agent
2002,60,F,NS,Online
2003,60,F,NS,Telemarketer
2003,60,F,NS,Agent
2003,60,F,NS,Online
2004,60,F,NS,Telemarketer
2004,60,F,NS,Agent
2004,60,F,NS,Online
2005,60,F,NS,Telemarketer
2005,60,F,NS,Agent
2005,60,F,NS,Online
2006,60,F,NS,Telemarketer
2006,60,F,NS,Agent
2006,60,F,NS,Online
2007,60,F,NS,Telemarketer
2007,60,F,NS,Agent
2007,60,F,NS,Online
2008,60,F,NS,Telemarketer
2008,60,F,NS,Agent
2008,60,F,NS,Online
2009,60,F,NS,Telemarketer
2009,60,F,NS,Agent
2009,60,F,NS,Online
2010,60,F,NS,Telemarketer
2010,60,F,NS,Agent
2010,60,F,NS,Online
2011,60,F,NS,Telemarketer
2011,60,F,NS,Agent
2011,60,F,NS,Online
2012,60,F,NS,Telemarketer
2012,60,F,NS,Agent
2012,60,F,NS,Online
2013,60,F,NS,Telemarketer
2013,60,F,NS,Agent
2013,60,F,NS,Online
2014,60,F,NS,Telemarketer
2014,60,F,NS,Agent
2014,60,F,NS,Online
2015,60,F,NS,Telemarketer
2015,60,F,NS,Agent
2015,60,F,NS,Online
2016,60,F,NS,Telemarketer
2016,60,F,NS,Agent
2016,60,F,NS,Online
2017,60,F,NS,Telemarketer
2017,60,F,NS,Agent
2017,60,F,NS,Online
2018,60,F,NS,Telemarketer
2018,60,F,NS,Agent
2018,60,F,NS,Online
2019,60,F,NS,Telemarketer
2019,60,F,NS,Agent
2019,60,F,NS,Online
2020,60,F,NS,Telemarketer
2020,60,F,NS,Agent
2020,60,F,NS,Online
2021,60,F,NS,Telemarketer
2021,60,F,NS,Agent
2021,60,F,NS,Online
2022,60,F,NS,Telemarketer
2022,60,F,NS,Agent
2022,60,F,NS,Online
2023,60,F,NS,Telemarketer
2023,60,F,NS,Agent
2023,60,F,NS,Online
2001,60,F,S,Telemarketer
